Default Weights,Q121,Parents,Q127,Q128,Q129.1,NBA Fans,Q129.3,Q129.4,Q129.5,Q129.6,Q129.7,Q129.8,Version,Creatives,ProductAssociation_SmartSpeakers,ProductAssociation_SmartDisplays,ProductAssociation_Thermostats,ProductAssociation_SecurityCamera,ProductAssociation_Doorbells,ProductAssociation_SecuritySystems,ProductAssociation_Wifi,ProductAssociation_Smartphones,ProductAssociation_Noneoftheabove,ProductAssociation_IDK,Aided Awareness_GoogleNest,Aided Awareness_Amazon,Aided Awareness_Samsung,Aided Awareness_Apple,Aided Awareness_None,Consideration_GoogleNest,Consideration_Amazon,Consideration_Samsung,Consideration_Apple,Consideration_None,Purchase Intent,Perception_Easier,Perception_Helpful,Perception_ProductRange,Perception_Seamless,Perception_NotSeamless,Perception_None,CategoryConsideration_Speakers,CategoryConsideration_Displays,CategoryConsideration_Thermostats,CategoryConsideration_SecurityCameras,CategoryConsideration_Doorbells,CategoryConsideration_SecuritySystem,CategoryConsideration_Wifi,CategoryConsideration_Smartphones,CategoryConsideration_None,Enjoyment,Q166,Q167,Q168,Understanding,Relevance,Branding,Brand Appeal,Distinctiveness,Q175,Q176,Q177
2.173913002,13,0,0,1,1,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,0,1,0,0,2,Ghgfing,Nothing,Everythibg
0.724637687,32,0,0,1,1,2,2,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,1,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,0,0,0,1,1,1,1,1,Google Nest is cool,Nothing,Christmas tree was pretty
0.657894731,24,2,1,0,2,2,1,1,1,1,2,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,0,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,0,0,0,0,1,1,1,1,That it can turn ur xmas 🌲 tree light on& off for you. Meaning it can control the house lighting,I like this ad,It was a good one liked the idea of the xmas tree lights being turned on by Google nest
1.086956501,16,2,1,0,1,1,1,2,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,,,,,,,,,,,,
1.5625,2,0,0,0,1,2,2,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1,2,2,1,That you can view photos on Google Nest hub,Nothing,The length
1.041666627,13,2,1,1,1,1,1,1,1,2,1,1,3,Hub Baby :06s,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,3,3,2,1,4,4,3,,,
0.961538434,10,0,1,1,2,1,2,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,0,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,0,1,3,2,2,It’s convenient and easy to use  ,Nothing. I liked how it was short ,That it was short and sweet. To the point 
0.632911384,29,0,1,1,1,1,1,2,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,3,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
1.041666627,14,2,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Entertaining ,"Nothing, it’s a great product",Easy to use 
0.833333313,24,2,0,0,2,2,1,2,1,1,1,1,0,Control,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,,,,,,,,,,,,
0.833333313,25,1,0,1,2,2,2,2,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.632911384,19,0,1,1,2,1,1,1,2,1,1,1,0,Control,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,,,,,,,,,,,,
1.041666627,15,2,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,3,2,2,Family you can see,Borinf,Cute baby 
0.847457647,2,0,1,1,2,2,2,2,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,,,,,,,,,,,,
0.657894731,29,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3,2,1,It makes lighting the tree easier ,Nothing ,I love Christmas trees 
0.625,23,0,1,1,2,1,2,1,1,1,1,1,3,Hub Baby :06s,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1,1,Connection ,Nice but you know,Okay 
0.961538434,7,2,1,1,2,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,0,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,0,1,1,1,0,0,1,0,0,It makes life at home much easier,It comes across as kind of lazy that someone couldn’t even plug in there Christmas tree,Holiday centred; relevant to issues common around the Christmas season 
1.724137902,10,0,0,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,2,3,2,2,,,
0.632911384,30,0,1,0,1,1,1,1,1,1,1,2,0,Control,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,
2,17,2,0,0,1,1,1,1,1,1,2,1,3,Hub Baby :06s,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,0,0,1,1,1,Easy access,Too short video,Seems easy and fast to use
0.92592591,13,1,1,1,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,1,0,1,The capabilities it has ,Nothing ,The Christmas light idea and Christmas timing 
1.086956501,13,2,1,1,2,1,2,2,2,1,1,1,0,Control,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,3,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,,,,,,,,,,,,
1.086956501,17,1,1,1,1,1,1,1,1,1,1,2,0,Control,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,1,4,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,
0.632911384,28,0,1,0,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,
1.724137902,2,0,0,1,1,1,1,1,1,1,1,2,0,Control,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,4,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,,,,,,,,,,,,
0.657894731,19,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,4,3,3,1,2,2,1,2,2,Google Nest makes life simpler.,"Don't really know what the product actually is, even after watching it.",The Christmas theme.
0.75757575,30,0,0,1,2,2,2,2,1,2,2,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1,0,1,1,Voice recognition allows a device to do things for you. ,Doesn’t say anything about the features it has to offer. ,Quick and functional. 
0.632911384,26,0,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.632911384,26,2,1,1,1,1,1,2,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,,,,,,,,,,,,
0.632911384,21,2,1,1,1,1,1,2,1,1,1,1,0,Control,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,
0.833333313,19,2,0,1,1,1,2,2,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
1.5625,6,0,0,0,1,1,1,2,1,1,1,1,3,Hub Baby :06s,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,2,0,1,It is very versatile.,I have no dislikes.,That it makes me think about how revolving technology has gotten over the past 20 years. 
0.847457647,2,0,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
1.041666627,13,0,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,4,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,2,1,1,For every day people,Nothing ,To the point
0.75757575,18,0,0,0,1,2,1,1,1,2,1,1,1,Mini Xmas V1 :06s,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,3,0,0,0,1,2,It plays audio and it looks portable ,It didnt show much like how to operate it an it needed some human connection,It was ok
1.041666627,14,2,1,0,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,0,1,1,2,2,2,2,,,
0.632911384,31,2,1,1,1,2,1,2,1,1,1,1,0,Control,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.625,24,1,1,1,1,2,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,3,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,0,0,1,1,1,1,1,Smart controls ,None,Entertaining 
0.806451619,21,0,0,0,1,2,2,2,1,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,0,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,0,0,1,1,1,Connectivity,Not much,Quick and to the point
1.041666627,17,2,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,3,1,2,2,No idea,Nothing,That it was short
0.625,20,0,1,0,1,2,1,2,1,1,1,1,3,Hub Baby :06s,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,3,3,3,3,3,2,4,2,0,It wasn't a very obvious ad.  Looks like a digital photo display.,Lacking in detail.,It wasn't offensive or irritating.
0.943396211,7,2,1,0,2,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,Montrer la technologie,Rien,Super et pas trop long
1.041666627,15,0,1,0,2,2,1,2,1,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,0,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0,1,0,0,0,1,1,1,It shows the funniest photos of your family,too short,photo is funny
0.632911384,29,1,1,1,1,1,2,2,2,1,1,1,0,Control,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,,,,,,,,,,,,
0.625,30,1,1,1,1,1,1,2,2,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,0,0,1,1,2,2,2,Convenience,Not sure,Baby
0.632911384,20,1,1,1,1,1,1,1,1,2,1,1,0,Control,2,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,2,1,0,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,,,,,,,,,,,,
0.632911384,26,0,1,1,1,2,2,2,1,2,1,1,0,Control,1,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,0,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,,,,,,,,,,,,
0.943396211,2,0,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,0,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,Cute baby family photos and onomatopoeias catch attention ,I did not remember what features they were advertising ,Shortness in length and the voice over
0.847457647,2,0,1,1,1,1,1,2,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.943396211,5,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,2,That u can access to daily things in a quicker and easier way possible.,It was really very normal and not quite innovative ,It was short and to the point
0.943396211,10,0,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,0,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,0,0,1,0,0,0,1,1,1,Added cuteness to the factor which is always good ,Almost too short to realize what it is,Fast paced
0.632911384,24,1,1,1,1,1,1,2,1,1,1,1,0,Control,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,
1.724137902,2,0,0,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,0,0,1,0,2,2,More colourful ,Nothing ,Nothing at all
0.75757575,32,2,0,0,2,2,2,2,2,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,4,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,0,1,1,0,1,0,1,1,We can make your life  simple ,I don't like spies,Convenient 
1.041666627,17,2,1,1,1,2,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,3,3,3,3,2,3,4,0,2,Nothing really.... it was too short,Wasn’t long enough to actually see what it could do ,Nothing
1.851851821,14,2,0,1,1,1,1,1,1,1,1,2,0,Control,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.847457647,6,0,1,1,1,1,1,1,1,1,1,2,0,Control,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,,,,,,,,,,,,
1.086956501,15,0,1,1,1,1,1,2,2,1,1,1,0,Control,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,0,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,,,,,,,,,,,,
1.086956501,16,1,1,0,1,1,1,2,1,1,1,1,0,Control,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,0,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,,,,,,,,,,,,
0.847457647,1,0,1,1,1,1,1,2,1,1,1,1,0,Control,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,,,,,,,,,,,,
0.625,21,0,1,0,1,1,1,2,1,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,3,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,0,2,3,1,2,Uses smart technology to connect with family,Too short,Commentators voice 
0.847457647,3,0,1,1,1,1,2,1,2,2,1,1,0,Control,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.943396211,7,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Googlenest,Nothing ,Graphics 
0.943396211,9,1,1,0,1,2,1,1,1,1,1,1,3,Hub Baby :06s,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,2,0,2,1,Idk,Nothing,The cute baby 
0.943396211,8,0,1,1,1,1,1,1,1,1,2,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,3,3,1,0,2,3,2,3,Google nest makes life at home easier ,It’s boring ,It’s short 
0.943396211,3,0,1,0,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,0,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,3,3,2,3,3,2,1,The ad was so short and I have no idea what it was trying to convey. A baby picture can be sent and received is the message I got  ,It was too cheesy and told me nothing about the product ,It was short
1.666666627,17,0,0,1,1,2,1,1,1,2,2,1,2,Mini Xmas V2 :15s,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,2,3,2,3,Saves time?,Boring ,I guess it's easy to understand 
0.625,29,0,1,1,2,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,3,2,3,3,0,2,1,3,1,Activate different things from afar,It was boring,Cute baby
0.625,22,2,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,0,0,0,1,1,1,1,0,Convenient ,Nothing ,Interesting 
1.041666627,17,1,1,0,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,3,1,1,1,1,3,2,2,You want this great product,It didn't load great and was choppy so not really sure,The cure baby photo
0.724637687,32,1,0,0,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,0,3,2,2,2,The main idea of this technology is your voice can control any house hold items ,The fact of Christmas is portrayed in this ad ,Nothing comes to mind at this moment 
0.943396211,2,1,1,0,2,2,1,1,1,2,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,0,0,1,0,0,0,1,1,1,makes life easier.. affordable..  safe..,nothing.. it was a pleasant ad to watch!,"I liked the uniqueness, safety, actions, and it's abilities!!"
0.943396211,4,0,1,0,2,2,2,2,1,2,1,1,3,Hub Baby :06s,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,0,0,1,1,0,1,3,2,1,That you can check in on people with the camera,Nothing,The baby was cute
0.943396211,7,2,1,1,1,2,1,1,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,3,1,2,2,1,2,2,,It was brief ,Cute baby
0.806451619,26,2,0,1,2,1,2,2,2,1,1,1,3,Hub Baby :06s,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,1,3,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,Energy ,Nothing ,Everything 
0.724637687,20,0,0,1,2,1,1,2,2,2,1,1,2,Mini Xmas V2 :15s,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,0,1,0,1,1,1,It makes life easier,Nothing ,Nothing 
1.041666627,12,2,1,1,1,1,2,1,1,1,1,1,3,Hub Baby :06s,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,3,2,2,3,3,2,I have baby called by her mother,Voice was annoying and didn’t focus on brand,Cute baby
0.625,27,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,0,0,0,0,1,1,2,2,It can do various things around the house,Nothing,It is cute
0.75757575,19,0,0,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,0,2,2,Any type of common playlists are available ,Not a fan of google products,It was simple and elegant
1.041666627,16,1,1,1,1,1,1,1,2,1,1,1,3,Hub Baby :06s,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,0,0,0,1,1,0,1,1,Security service ,Nothing ,Interesting 
2.631578922,3,0,0,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,0,0,0,0,1,0,0,0,Alexa,,Simplicity 
0.625,18,2,1,1,2,1,2,2,1,1,1,1,3,Hub Baby :06s,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,0,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,All together in one,Nothjng,Nice and calm
0.625,27,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,3,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,0,1,1,2,1,2,1,1,It can show pictures ,It didn’t give enough information ,It had cute pictures 
0.625,26,2,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,0,1,0,1,1,3,2,2,That you can use it for the things you love most ,Not enough details ,It tugged on your heart strings a little 
0.625,19,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,3,1,0,2,2,2,3,Okay 👌 ,Yeah ,Nothing 
1.041666627,16,2,1,1,1,1,2,1,1,1,1,1,3,Hub Baby :06s,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,0,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,0,0,1,1,1,2,2,It’s for the family,Nothing ,The baby face on the screen at the end
0.833333313,27,0,0,0,2,2,2,2,2,1,1,1,0,Control,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,0,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,,,,,,,,,,,,
0.943396211,4,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,3,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,3,2,1,24 hours surveillance ,Too short ,Voice quality 
1.5625,2,0,0,0,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,2,1,It works seamlessly,Nothing,Cute baby
1.666666627,14,2,0,1,2,1,2,2,1,1,1,1,2,Mini Xmas V2 :15s,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,0,4,2,3,Do everything from phone ,Doesn’t stand out,Seasonal
0.833333313,20,1,0,1,1,1,2,2,2,1,1,1,0,Control,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,
