Default Weights,Q121,Parents,Q127,Q128,Q129.1,NBA Fans,Q129.3,Q129.4,Q129.5,Q129.6,Q129.7,Q129.8,Version,Creatives,ProductAssociation_SmartSpeakers,ProductAssociation_SmartDisplays,ProductAssociation_Thermostats,ProductAssociation_SecurityCamera,ProductAssociation_Doorbells,ProductAssociation_SecuritySystems,ProductAssociation_Wifi,ProductAssociation_Smartphones,ProductAssociation_Noneoftheabove,ProductAssociation_IDK,Aided Awareness_GoogleNest,Aided Awareness_Amazon,Aided Awareness_Samsung,Aided Awareness_Apple,Aided Awareness_None,Consideration_GoogleNest,Consideration_Amazon,Consideration_Samsung,Consideration_Apple,Consideration_None,Purchase Intent,Perception_Easier,Perception_Helpful,Perception_ProductRange,Perception_Seamless,Perception_NotSeamless,Perception_None,CategoryConsideration_Speakers,CategoryConsideration_Displays,CategoryConsideration_Thermostats,CategoryConsideration_SecurityCameras,CategoryConsideration_Doorbells,CategoryConsideration_SecuritySystem,CategoryConsideration_Wifi,CategoryConsideration_Smartphones,CategoryConsideration_None,Enjoyment,Q166,Q167,Q168,Understanding,Relevance,Branding,Brand Appeal,Distinctiveness,Q175,Q176,Q177
1.037671208,23,2,0,0,1,1,2,2,1,1,1,1,5,F- Frozen :15s,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,0,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,0,0,1,0,1,2,2,2,All adds/companies seem to advertiae the same features,Nothing,Olaf
0.844444454,22,0,1,1,1,1,1,1,1,1,1,2,4,E- Photos :30s,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,3,1,1,1,1,2,3,2,2,Easy to use. Will simplify your life.,,It’s was the second time I’d seen it in less than 5 minutes - first with the YouTube video and then again in the question. 
0.707943916,2,0,1,1,1,2,1,2,1,1,1,1,5,F- Frozen :15s,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,4,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,0,0,0,2,1,2,2,I can’t think of the main idea of the product I’ve seen.,There was nothing I disliked.,There was nothing I liked.
0.808510661,12,0,1,1,1,2,1,1,1,1,1,1,4,E- Photos :30s,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,3,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,1,0,0,1,1,The features,Nothing ,I liked how it was one shot the whole time. Keeps you engaged wondering what they’re going to do with it 
0.808510661,17,1,1,0,1,2,1,2,1,1,1,1,4,E- Photos :30s,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,0,1,1,2,2,2,Google best is easy to use,It was simple,Nothing 
0.808510661,5,0,1,1,1,1,2,2,1,1,2,1,4,E- Photos :30s,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,4,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,0,1,1,0,2,3,2,2,It plays pictures when not in use ,It’s not captivating ,It has a good narrator 
1.572916627,15,0,0,1,1,1,2,2,1,1,2,1,1,B- Raptors :15s,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,1,3,Helps you to have fun at home and plan better.,Maybe slightly too long but not much disliked overall. Maybe use better looking extras.,Pascal! Raptors! And it was funny.
1.953947425,14,0,0,1,1,2,1,1,1,2,1,1,6,G- Frozen :30s,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,0,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,0,1,0,1,1,1,1,It can do it all and more ,Not a frozen fan,Useful 
1.027397275,19,2,0,1,1,2,1,2,1,1,1,1,3,D- Photos :15s,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,0,0,0,1,0,1,Ad ,Nothing,The idea
0.707943916,15,2,1,1,1,2,2,1,1,1,1,1,5,F- Frozen :15s,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,2,3,3,2,Google Nest makes life at home easier,It’s not very informative and appealing,It’s simple and not corny
0.629166663,15,0,1,1,1,2,1,1,1,1,1,1,1,B- Raptors :15s,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,It simply allows you to say what you want without moving from your seat.,Nothing ,Pascal Siakam.
1.217741966,23,0,1,1,1,1,1,1,1,1,1,2,1,B- Raptors :15s,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,4,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,0,0,0,1,2,2,2,2,Don't know,Nothing,It was short and catchy
1.119403005,25,0,0,1,1,1,1,1,1,1,1,2,0,A- Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,3,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,,,,,,,,,,,,
0.629166663,7,2,1,1,1,1,2,1,1,1,1,1,1,B- Raptors :15s,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,1,0,1,3,2,1,That it makes your life easier,Nothing ,It was nice
0.589285731,9,0,1,0,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,0,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,It was for google,Nothing really,Simplicity
0.808510661,10,0,1,1,1,2,1,1,1,1,1,1,4,E- Photos :30s,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1,1,1,1,You can use google nest for anything and use to for photos and doorbells. ,I did not like the ladies laugh. It was annoying. ,I like the bright colours and you could see everything clearly. 
0.808510661,16,0,1,1,2,1,2,1,1,1,1,1,4,E- Photos :30s,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,0,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,It does everything ,Nothing really. As far as ads go it was not offensive ,Seemed like she really enjoyed seeing her pictures. Her voice wasn’t irritating. The product was clearly displayed
0.707943916,13,0,1,1,1,1,1,1,2,1,1,1,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,4,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,0,0,0,0,1,0,1,2,Frozen 2 is offered on it and you get movie tickets,Nothing ,It’s simple but effective 
0.808510661,5,0,1,1,1,1,1,2,1,1,1,1,4,E- Photos :30s,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,2,1,0,2,1,1,"Its about more than just serious functionality, it allows you to have fun too","The idea of smart home tech in general is a little disturbing, so the robotic voice of the Google Nest was probably the worst part of the ad",The casual nature
0.834269643,25,1,1,1,1,1,1,2,1,1,1,1,6,G- Frozen :30s,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,0,2,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,0,1,1,1,2,1,Google nest looks like a snowball,It was repetitive  ,Cute
0.808510661,11,2,1,1,2,2,2,2,2,2,2,1,4,E- Photos :30s,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,it’s sum to bring back up memories ,,everything i love that i could just leave it showing pictures 
0.629166663,9,0,1,1,1,1,1,2,1,1,1,1,1,B- Raptors :15s,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,4,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,0,0,1,1,1,1,Raptors.,Didn’t know that “Hey Google” was Google “Nest”.,"Great colours, relatable."
0.629166663,14,1,1,1,1,1,1,2,1,1,1,1,1,B- Raptors :15s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,4,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,That you can control everything using the hub,Nothing,It was short
1.048611164,20,0,0,1,1,2,1,2,1,1,1,1,1,B- Raptors :15s,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,1,1,3,2,2,None ,None ,None 
0.589285731,9,1,1,1,1,1,1,2,1,1,1,1,6,G- Frozen :30s,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,2,2,That google nest is perfect for everyone,Nothing,Quick and to the point
0.707943916,12,0,1,0,1,1,1,1,1,1,1,2,5,F- Frozen :15s,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,0,1,1,2,2,2,2,Good price,Nothing,Free tickets
0.589285731,2,0,1,1,1,2,1,1,1,1,1,1,6,G- Frozen :30s,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,0,0,1,0,1,0,Isjjwjwja,Ksksksksj sukl,Mssmsk
0.629166663,1,0,1,0,1,1,1,1,1,1,1,2,1,B- Raptors :15s,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,1,1,2,It helps you in your daily life,It doesn't tell much,It was short
0.946874976,22,1,1,1,2,1,1,1,1,1,1,1,5,F- Frozen :15s,2,2,1,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,4,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,0,0,0,0,1,1,1,1,It can be purchased at Best Buy ,Nothing ,It was short and to the point 
1.037671208,25,0,0,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,2,2,3,Makes life easier.,Too short.,It was short.
1.381818175,15,0,0,1,1,1,2,1,1,1,1,1,4,E- Photos :30s,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,3,3,1,1,2,3,2,2,,All of it,Nothing
0.946874976,28,0,1,1,1,1,2,1,1,1,1,1,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,0,1,1,0,3,0,2,3,It’s also about Disney ,Didn’t pay it much mind. ,Didn’t pay much mind 
0.834269643,20,1,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,0,0,1,0,0,0,4,1,0,It is small but powerful.,Plain setting.,Quick
0.834269643,20,2,1,1,1,2,1,2,1,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,2,1,1,1,0,0,1,1,1,1,1,That you can listen to stories from Disney’s frozen and get two free movie tickets,Nothing,How they said it was made to look like a snowball and they guy in the background said no it wasn’t.
0.707943916,16,2,1,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,4,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,3,1,0,2,2,1,2,"Show what it is all capable of doing. Like lexa turn on the fire place etc,",Listening to frozen music not exciting ,That is was giving free movie passes with purchas
1.572916627,12,2,0,1,2,2,2,1,2,1,1,1,1,B- Raptors :15s,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,Fun,Nothing ,I like pascal 
1.415094376,13,0,0,1,1,2,1,2,1,2,2,1,0,A- Control,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,3,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,,,,,,,,,,,,
0.946874976,28,1,1,1,1,1,1,2,1,2,1,1,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,3,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,0,1,0,0,1,0,2,2,to make you believe that they are part of family,nothing,it is cute
1.102941155,20,0,0,0,2,2,2,2,2,1,1,1,2,C- Raptors :30s,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,3,3,0,1,4,2,3,Google makes your life easier and more fun.,It was boring and felt like a waste of my time.,Nothing
0.834269643,22,0,1,0,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,0,0,1,0,1,1,2,1,Can make life easier.,Nothing,The joke about looking like a snowball
0.589285731,17,1,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,3,0,1,2,2,1,Trying to show how it is unique. ,Her snowball joke. ,My kids like frozen. 
0.589285731,11,0,1,0,1,1,1,1,1,1,1,2,6,G- Frozen :30s,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,3,1,1,1,0,1,1,You can buy Google Nest from Best Buy only.,Not in the market for this product.,Friendly speaker
0.834269643,29,1,1,1,1,2,1,1,1,1,1,1,6,G- Frozen :30s,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,0,1,1,1,More than one purpose,Seasonal ad; only relevant to opening of Frozen,Tried to be funny
0.589285731,3,0,1,1,1,1,1,2,1,1,1,1,6,G- Frozen :30s,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,That it can tell you stories ,It focused more on frozen then what the product was for,It was very mellow and easy to watch
0.707943916,10,0,1,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,3,4,2,3,,,
0.707943916,2,0,1,1,1,1,1,2,1,1,1,1,5,F- Frozen :15s,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,4,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,0,0,3,2,2,1,To make life at home easier ,Nothing really   ,It was cute 
1.169230819,30,2,0,0,1,1,1,2,2,1,1,1,4,E- Photos :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,0,1,0,0,1,0,1,2,"While ""resting"" the Google nest shows your pictures",Nothing.,It was very human. I liked how the narrator of the ad was almost having a conversation with me.
0.707943916,7,2,1,1,2,2,2,2,2,2,1,1,5,F- Frozen :15s,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,1,Can help with many different things ,Nothing ,It was interesting 
0.834269643,20,2,1,1,1,1,1,2,2,1,1,1,6,G- Frozen :30s,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,4,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,1,1,2,"That it helps simplify life by telling you the wether, reading stories etc ",The ad was fine. No dislikes ,The frozen theming was great
0.707943916,17,2,1,1,1,1,1,2,1,1,1,1,5,F- Frozen :15s,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,0,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,Purchase it at Best Buy a good get free movie tickets. ,Nothing. ,The lady’s voice. 
0.589285731,17,0,1,1,1,2,1,2,1,1,1,1,6,G- Frozen :30s,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,0,1,0,0,1,1,1,Having a little comedy in an add makes it more appealing to me. ,Nothing ,It was funny 
0.589285731,15,2,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,0,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,4,0,0,1,0,1,1,2,2,Kids like it.,Nothing,Had a funny element to it.
0.946874976,20,0,1,1,1,1,1,2,1,1,1,1,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,0,0,0,3,2,1,2,"The connection with Frozen, Olaf and family was cute",I’m not a big home device person. ,"Again, the Frozen and family theme was cute and cozy"
0.946874976,18,2,1,1,1,2,1,2,1,1,1,1,5,F- Frozen :15s,2,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,1,0,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,3,3,3,3,0,1,2,2,2,"Easy, modern technology for the home",It’s boring not interesting at all,It’s short
0.589285731,10,2,1,1,1,1,1,2,1,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,0,1,1,1,0,0,0,0,0,Coincides with movies ,Nothing ,Frizeb
0.834269643,29,0,1,0,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,It's fun & easy to use with the added bonus of frozen stories & a snowball shape,Nothing,Everything
0.589285731,11,0,1,1,1,2,1,1,1,1,1,1,6,G- Frozen :30s,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,It has an added Frozen feature that no other smart products have. ,It’s boring. It was one still image for most of the ad. ,The background music. It was fun. 
0.589285731,12,0,1,0,1,1,2,2,1,1,1,1,6,G- Frozen :30s,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,3,2,1,Advertise frozen 2 the movie,Was in the same screen for the 90% of the commercial,Funny
0.834269643,23,1,1,0,2,2,1,2,1,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,0,1,1,1,1,1,1,can entertain,nothing,ok
0.946874976,25,2,1,1,1,2,1,1,1,1,1,1,5,F- Frozen :15s,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,3,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,It a good quality ,None,It’s good quality 
0.707943916,16,2,1,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,3,2,2,To make the product seem safe and friendly ,It was a bit generic ,It was short and to the point 
1.119403005,30,1,0,1,1,2,1,2,1,1,1,1,0,A- Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,1,1,,,,,,,,,,,,
0.834269643,27,1,1,0,1,1,1,2,1,1,1,1,6,G- Frozen :30s,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,0,1,1,2,1,3,La reine des neiges,Ad in general,The voice
1.102941155,29,2,0,1,1,1,1,1,1,1,1,2,2,C- Raptors :30s,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,1,1,2,1,Make your life simpler ,Nothjng,Nothing 
0.589285731,9,1,1,1,1,1,2,2,1,1,1,1,6,G- Frozen :30s,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,2,2,1,It can do anything ,Nothing,It’s cute 
0.946874976,20,0,1,1,1,2,1,2,1,2,2,1,5,F- Frozen :15s,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,0,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,"That it can be used for entertainment/story time, specifically for stories from Frozen","The background music might get irritating after multiple views, but generally I liked it",The still screen made it easy to focus on what was being said and I really like the voice of the Snowman from Frozen — it automatically makes it cute/endearing
0.834269643,26,1,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,3,3,3,0,1,3,2,2,,I dislike all ads  ,
1.572916627,9,1,0,1,2,2,2,2,1,1,1,1,1,B- Raptors :15s,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,3,2,3,1,1,2,2,2,Talk to it ,Nothing exciting ,Basket ball artist 
0.834269643,25,0,1,1,2,1,1,1,1,1,1,1,6,G- Frozen :30s,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,0,0,0,0,2,1,You get 2 free cineplex tickets when you purchase 2 google nests at best buy,It was the same picture,Info about google nest
0.834269643,30,1,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,0,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,1,1,1,2,Google nest makes life easier and you will get an incentive of two for one ,It was engaging,Nothing
0.707943916,10,0,1,1,1,1,2,2,1,1,2,1,5,F- Frozen :15s,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,1,1,2,1,0,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1,1,It can be used anywhere ,"It wasn’t very interactive, just a voiceover on a picture",Easy to inderstand
0.946874976,19,1,1,1,2,1,1,2,1,2,1,1,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,2,0,0,0,0,0,0,2,1,Couldn’t tell,Nothing,Voice actor
1.953947425,11,0,0,0,2,1,1,1,1,1,1,1,6,G- Frozen :30s,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,Phone ,Frise,Cdd
0.707943916,14,0,1,1,1,1,1,1,1,1,2,1,5,F- Frozen :15s,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,You can listening lullabies on your google home,"Isn’t appealing for me because I don’t have kids, so I don’t care about Frozen",Is fast
0.946874976,30,1,1,1,1,1,2,1,1,1,2,1,5,F- Frozen :15s,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,Other voice,Nothing,The voice of cartoons 
0.946874976,26,0,1,0,2,1,1,2,1,2,1,1,5,F- Frozen :15s,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,0,0,0,1,1,0,1,1,one solution for home,nothing,one solution for home
0.589285731,9,0,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,1,2,It looks like a snowball apparently ,It did not look like a snowball,Frozen 2 themed 
0.589285731,11,2,1,1,1,2,2,2,2,2,1,1,6,G- Frozen :30s,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,1,0,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,1,1,1,1,Na,Na,The story 
0.589285731,14,0,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,0,1,1,1,1,2,1,Seems to be trying to appeal to kids,Not into smart home technology,Narrator was fine
0.707943916,17,2,1,1,1,1,1,2,1,1,1,1,5,F- Frozen :15s,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,3,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,Easy to use and a part of your home ,Nothing! ,Frozen theme
0.707943916,17,1,1,1,1,2,1,1,1,1,1,1,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,0,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,Make life easier ,Nothing,Like the idea. Product 
0.589285731,4,0,1,1,1,2,1,2,1,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,0,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2,0,Connects to frozen 2,Nothing,"Short, frozen"
